ROLE,AGE_TYPE,GENDER_TYPE,RACE_TYPE,JOB_CATEGORY_TYPE,LIFE_STAGE_TYPE,CAREER_STAGE_TYPE,SPECIAL_NEEDS_TYPE,EDUCATIONAL_LEVEL_TYPE,LANGUAGE_ABILITIES_TYPE,LITERACY_NUMERACY_PROFICIENCY_TYPE,LEARNING_PREFERENCES_TYPE,PRIOR_KNOWLEDGE_SKILLS_TYPE,RELATIONSHIP_TO_PEERS_TYPE,TENDENCY_TO_COMPETE_OR_COOPERATE_TYPE,SOCIAL_BACKGROUND_TYPE,COMPUTER_LITERACY_TYPE,ATTITUDE_TOWARDS_LEARNING_TYPE,MOTIVATIONAL_LEVEL_TYPE,BARRIERS_TO_LEARNING_INTERESTS,PERSONALITY_TYPE,REASONS_FOR_ATTENDING_COURSE_TYPE,COURSE_COMPLETION,TIME_TAKEN_TO_COMPLETE,ATTEMPTS_TAKEN,COURSE_FEEDBACK
learner,Generation X (40-55),Female,Caucasian,Mid-level,Late career,Accelerator,None,Some college,Fluent,Advanced,Visual,Intermediate,Collaborative,Both,Suburban,Advanced,Positive,Low,Time,Extroverted,Skill development,100.0,2,4,positive
learner,Generation X (40-55),Female,Asian,Entry-level,Mid-career,Builder,None,Bachelor's degree,None,Intermediate,Auditory,Intermediate,Supportive,Both,Suburban,Intermediate,Positive,Medium,Time,Introverted,Career advancement,5.93,0,0,negative
learner,Millennials (25-40),Male,African American,Mid-level,Mid-career,Accelerator,None,Some college,Basic,Intermediate,Reading/Writing,Basic,Competitive,Both,Urban,Advanced,Positive,Medium,Resources,Ambivert,Personal interest,100.0,2,9,negative
learner,Millennials (25-40),Female,Hispanic/Latino,Mid-level,Late career,Accelerator,None,Master's degree,Fluent,Intermediate,Auditory,Intermediate,Independent,Competitive,Suburban,Advanced,Negative,High,Accessibility,Introverted,Skill development,72.77,0,0,negative
learner,Generation X (40-55),Female,African American,Mid-level,Early career,Builder,Other,Bachelor's degree,Proficient,None,Kinesthetic,Advanced,Supportive,Competitive,Urban,Intermediate,Positive,Low,Interest,Extroverted,Skill development,46.79,0,0,positive
learner,Generation X (40-55),Male,Caucasian,Entry-level,Mid-career,starter,None,Bachelor's degree,Proficient,None,Kinesthetic,Intermediate,Supportive,Both,Urban,Intermediate,Neutral,High,Interest,Introverted,Skill development,51.3,0,0,negative
learner,Generation X (40-55),Male,African American,Entry-level,Mid-career,Accelerator,Physical,Bachelor's degree,Proficient,Advanced,Kinesthetic,Intermediate,Supportive,Competitive,Suburban,Advanced,Positive,Medium,Interest,Introverted,Requirement,100.0,6,8,negative
admin,Millennials (25-40),Female,Caucasian,Entry-level,Retirement,starter,None,High school or below,Proficient,None,Visual,None,Competitive,Competitive,Rural,Advanced,Neutral,Medium,Interest,Introverted,Personal interest,78.95,0,0,negative
learner,Millennials (25-40),Female,African American,Executive,Early career,starter,None,Bachelor's degree,Basic,Advanced,Kinesthetic,Basic,Independent,Cooperative,Suburban,Advanced,Neutral,Low,Resources,Extroverted,Personal interest,33.43,0,0,negative
learner,Generation X (40-55),Female,Caucasian,Senior-level,Mid-career,Accelerator,None,Some college,None,Basic,Reading/Writing,Intermediate,Competitive,Both,Urban,Basic,Neutral,Medium,Time,Extroverted,Skill development,86.69,0,0,positive
learner,Millennials (25-40),Female,Caucasian,Entry-level,Early career,starter,None,Some college,Basic,Basic,Kinesthetic,Intermediate,Independent,Competitive,Rural,Intermediate,Positive,Medium,Interest,Ambivert,Skill development,2.28,0,0,positive
learner,Millennials (25-40),Male,Caucasian,Entry-level,Late career,starter,None,Master's degree,Basic,Intermediate,Visual,Intermediate,Competitive,Cooperative,Rural,Advanced,Positive,High,Time,Extroverted,Personal interest,100.0,6,6,positive
admin,Generation X (40-55),Male,Asian,Senior-level,Late career,starter,None,Bachelor's degree,Fluent,Basic,Visual,Intermediate,Collaborative,Cooperative,Urban,Intermediate,Positive,Medium,Time,Ambivert,Career advancement,100.0,2,8,positive
learner,Millennials (25-40),Female,African American,Mid-level,Mid-career,starter,None,Master's degree,Basic,Advanced,Visual,Basic,Collaborative,Both,Suburban,None,Neutral,High,Accessibility,Extroverted,Requirement,100.0,1,7,positive
learner,Baby Boomers (55-75),Male,Caucasian,Mid-level,Early career,starter,Physical,High school or below,Fluent,Basic,Kinesthetic,None,Supportive,Both,Suburban,Intermediate,Positive,High,Resources,Introverted,Career advancement,50.25,0,0,negative
learner,Generation X (40-55),Female,Asian,Entry-level,Mid-career,Builder,None,Some college,Proficient,None,Kinesthetic,Intermediate,Collaborative,Cooperative,Suburban,None,Negative,High,Interest,Extroverted,Requirement,100.0,3,4,positive
admin,Millennials (25-40),Male,Caucasian,Senior-level,Late career,starter,None,Bachelor's degree,Fluent,Intermediate,Auditory,Advanced,Competitive,Cooperative,Suburban,None,Positive,Medium,Accessibility,Introverted,Skill development,26.06,0,0,negative
admin,Generation Z (18-24),Male,Other,Entry-level,Early career,starter,None,High school or below,Fluent,Basic,Visual,Intermediate,Supportive,Cooperative,Suburban,Intermediate,Positive,High,Interest,Extroverted,Personal interest,97.76,0,0,positive
learner,Generation X (40-55),Male,Asian,Entry-level,Mid-career,starter,Other,High school or below,Fluent,Basic,Auditory,Intermediate,Supportive,Competitive,Suburban,Advanced,Positive,Medium,Resources,Ambivert,Personal interest,5.74,0,0,positive
learner,Generation Z (18-24),Male,Caucasian,Entry-level,Early career,Accelerator,Other,Some college,Proficient,Advanced,Reading/Writing,None,Collaborative,Cooperative,Rural,Intermediate,Positive,Low,Accessibility,Extroverted,Career advancement,52.34,0,0,positive
admin,Millennials (25-40),Male,Other,Senior-level,Mid-career,Accelerator,Physical,Some college,Fluent,Intermediate,Reading/Writing,Intermediate,Competitive,Both,Suburban,Advanced,Neutral,Medium,Time,Ambivert,Career advancement,100.0,7,10,negative
learner,Generation Z (18-24),Other,African American,Entry-level,Mid-career,Builder,None,Bachelor's degree,Proficient,Intermediate,Auditory,Intermediate,Competitive,Both,Suburban,Intermediate,Positive,Medium,Accessibility,Extroverted,Career advancement,100.0,7,1,negative
admin,Baby Boomers (55-75),Female,Hispanic/Latino,Entry-level,Early career,Builder,Other,High school or below,Proficient,Intermediate,Reading/Writing,Intermediate,Competitive,Cooperative,Rural,Advanced,Positive,High,Resources,Extroverted,Skill development,78.58,0,0,positive
learner,Millennials (25-40),Female,Other,Entry-level,Early career,starter,None,Some college,Proficient,None,Visual,None,Supportive,Both,Urban,Intermediate,Negative,Medium,Accessibility,Extroverted,Skill development,100.0,6,4,positive
learner,Generation Z (18-24),Female,Asian,Entry-level,Late career,Expert,None,High school or below,Fluent,Basic,Kinesthetic,Basic,Competitive,Both,Urban,Intermediate,Neutral,Medium,Interest,Introverted,Career advancement,59.78,0,0,positive
learner,Generation Z (18-24),Male,African American,Entry-level,Mid-career,starter,None,Bachelor's degree,Proficient,Intermediate,Kinesthetic,Advanced,Collaborative,Both,Urban,Intermediate,Positive,High,Resources,Introverted,Skill development,1.66,0,0,positive
admin,Generation Z (18-24),Female,Caucasian,Mid-level,Mid-career,Expert,Mental,Bachelor's degree,Fluent,Basic,Kinesthetic,Basic,Collaborative,Both,Suburban,Advanced,Neutral,Low,Time,Introverted,Skill development,48.21,0,0,positive
learner,Millennials (25-40),Male,Caucasian,Entry-level,Mid-career,starter,None,Bachelor's degree,Proficient,Intermediate,Reading/Writing,Advanced,Supportive,Competitive,Urban,Advanced,Neutral,High,Accessibility,Ambivert,Career advancement,2.78,0,0,negative
learner,Millennials (25-40),Male,Other,Entry-level,Early career,starter,None,Bachelor's degree,Fluent,Advanced,Reading/Writing,Basic,Collaborative,Both,Suburban,Intermediate,Positive,Medium,Time,Ambivert,Personal interest,12.87,0,0,positive
learner,Millennials (25-40),Male,Caucasian,Entry-level,Mid-career,starter,None,Bachelor's degree,Fluent,Intermediate,Reading/Writing,Basic,Collaborative,Both,Suburban,Advanced,Positive,Medium,Resources,Ambivert,Requirement,100.0,6,6,positive
learner,Millennials (25-40),Male,Caucasian,Entry-level,Early career,Builder,None,Bachelor's degree,Fluent,Intermediate,Auditory,Advanced,Independent,Competitive,Suburban,Advanced,Positive,Medium,Time,Extroverted,Skill development,31.47,0,0,positive
learner,Millennials (25-40),Male,Asian,Mid-level,Early career,Expert,None,Some college,Fluent,Basic,Auditory,Intermediate,Supportive,Both,Suburban,Intermediate,Positive,High,Accessibility,Introverted,Personal interest,89.71,0,0,positive
admin,Generation X (40-55),Male,Hispanic/Latino,Mid-level,Early career,Accelerator,Mental,Some college,Fluent,Advanced,Kinesthetic,Intermediate,Collaborative,Neither,Rural,Intermediate,Positive,Low,Resources,Extroverted,Personal interest,43.65,0,0,positive
learner,Generation Z (18-24),Other,Asian,Entry-level,Mid-career,starter,None,Master's degree,Fluent,Intermediate,Kinesthetic,Advanced,Competitive,Cooperative,Rural,Advanced,Neutral,High,Resources,Introverted,Skill development,3.7,0,0,negative
learner,Millennials (25-40),Male,Caucasian,Mid-level,Mid-career,starter,None,Bachelor's degree,None,Advanced,Kinesthetic,Intermediate,Independent,Both,Urban,Intermediate,Neutral,Medium,Interest,Introverted,Requirement,86.65,0,0,positive
learner,Generation Z (18-24),Male,Caucasian,Entry-level,Mid-career,Expert,None,Bachelor's degree,Fluent,Intermediate,Reading/Writing,Basic,Supportive,Cooperative,Urban,Intermediate,Neutral,High,Resources,Extroverted,Career advancement,66.94,0,0,positive
learner,Millennials (25-40),Female,Caucasian,Entry-level,Mid-career,Expert,None,Bachelor's degree,Proficient,Basic,Visual,Basic,Supportive,Cooperative,Suburban,Advanced,Positive,High,Accessibility,Ambivert,Career advancement,12.82,0,0,positive
admin,Generation X (40-55),Female,Hispanic/Latino,Mid-level,Mid-career,Builder,None,Bachelor's degree,Proficient,Basic,Kinesthetic,Intermediate,Supportive,Neither,Suburban,Intermediate,Positive,High,Interest,Introverted,Personal interest,34.39,0,0,positive
admin,Millennials (25-40),Male,Hispanic/Latino,Entry-level,Mid-career,Accelerator,Other,Some college,Fluent,Intermediate,Kinesthetic,Intermediate,Supportive,Competitive,Rural,Advanced,Neutral,Medium,Interest,Introverted,Personal interest,100.0,5,1,positive
learner,Millennials (25-40),Female,Asian,Entry-level,Mid-career,starter,None,Some college,Fluent,Advanced,Auditory,Advanced,Supportive,Both,Rural,None,Neutral,Medium,Interest,Extroverted,Skill development,62.41,0,0,negative
learner,Generation X (40-55),Male,Caucasian,Entry-level,Late career,Builder,None,High school or below,Fluent,Advanced,Kinesthetic,Intermediate,Collaborative,Cooperative,Urban,Intermediate,Positive,Medium,Time,Introverted,Skill development,44.94,0,0,negative
admin,Millennials (25-40),Male,Caucasian,Mid-level,Early career,Builder,None,Bachelor's degree,Proficient,Basic,Reading/Writing,None,Competitive,Cooperative,Rural,Advanced,Positive,High,Accessibility,Introverted,Personal interest,23.72,0,0,negative
learner,Millennials (25-40),Female,Caucasian,Mid-level,Early career,starter,None,Bachelor's degree,Proficient,Advanced,Kinesthetic,Advanced,Supportive,Both,Suburban,Advanced,Positive,Low,Interest,Introverted,Skill development,100.0,4,6,positive
learner,Generation Z (18-24),Male,Caucasian,Executive,Early career,starter,None,Bachelor's degree,Proficient,Intermediate,Reading/Writing,Intermediate,Supportive,Competitive,Suburban,Advanced,Positive,High,Time,Ambivert,Career advancement,48.06,0,0,positive
admin,Millennials (25-40),Male,Caucasian,Entry-level,Mid-career,Expert,None,Bachelor's degree,Basic,None,Reading/Writing,Intermediate,Collaborative,Cooperative,Rural,Basic,Positive,Medium,Resources,Introverted,Requirement,100.0,3,8,positive
learner,Millennials (25-40),Female,Caucasian,Mid-level,Mid-career,Accelerator,Physical,High school or below,Fluent,Intermediate,Kinesthetic,Intermediate,Competitive,Neither,Rural,Advanced,Positive,Medium,Interest,Extroverted,Skill development,7.34,0,0,negative
admin,Millennials (25-40),Female,African American,Entry-level,Early career,Accelerator,None,Some college,Proficient,Advanced,Kinesthetic,Advanced,Supportive,Both,Urban,Intermediate,Neutral,Medium,Resources,Introverted,Skill development,89.03,0,0,positive
learner,Generation X (40-55),Female,Caucasian,Executive,Early career,Builder,None,Bachelor's degree,Fluent,Intermediate,Auditory,Intermediate,Supportive,Competitive,Suburban,Intermediate,Positive,High,Time,Extroverted,Personal interest,43.35,0,0,negative
learner,Millennials (25-40),Female,Caucasian,Mid-level,Late career,starter,Physical,Bachelor's degree,Fluent,Intermediate,Kinesthetic,Intermediate,Competitive,Both,Suburban,None,Neutral,High,Resources,Extroverted,Skill development,75.38,0,0,positive
learner,Millennials (25-40),Other,Other,Entry-level,Early career,Builder,None,Bachelor's degree,Fluent,Intermediate,Auditory,Intermediate,Competitive,Cooperative,Suburban,Intermediate,Neutral,Medium,Interest,Extroverted,Skill development,100.0,2,2,negative
learner,Generation X (40-55),Female,Other,Senior-level,Mid-career,Accelerator,None,Bachelor's degree,Proficient,Basic,Kinesthetic,Intermediate,Supportive,Both,Suburban,Basic,Positive,Medium,Resources,Extroverted,Skill development,100.0,2,5,negative
learner,Generation X (40-55),Male,Asian,Entry-level,Mid-career,starter,Physical,High school or below,Fluent,Advanced,Reading/Writing,Intermediate,Collaborative,Competitive,Urban,Basic,Neutral,High,Accessibility,Introverted,Personal interest,31.88,0,0,positive
admin,Millennials (25-40),Male,Caucasian,Executive,Mid-career,starter,None,Bachelor's degree,Fluent,Basic,Reading/Writing,Basic,Collaborative,Both,Urban,Advanced,Positive,High,Time,Extroverted,Personal interest,43.77,0,0,positive
learner,Millennials (25-40),Male,Asian,Entry-level,Mid-career,starter,Physical,Bachelor's degree,Fluent,Advanced,Visual,None,Independent,Both,Urban,Intermediate,Positive,Medium,Interest,Extroverted,Career advancement,100.0,5,7,negative
learner,Millennials (25-40),Female,Caucasian,Entry-level,Early career,starter,Other,Some college,Fluent,None,Auditory,Intermediate,Supportive,Both,Suburban,Advanced,Positive,High,Resources,Ambivert,Skill development,77.99,0,0,negative
learner,Millennials (25-40),Female,Caucasian,Entry-level,Early career,Builder,None,Bachelor's degree,Fluent,Basic,Visual,Intermediate,Independent,Cooperative,Suburban,Advanced,Neutral,High,Interest,Introverted,Requirement,7.72,0,0,negative
learner,Generation X (40-55),Female,Caucasian,Senior-level,Retirement,starter,Mental,Some college,Basic,Advanced,Visual,Basic,Supportive,Both,Suburban,Advanced,Positive,Medium,Time,Ambivert,Career advancement,61.15,0,0,negative
learner,Millennials (25-40),Female,Other,Entry-level,Early career,starter,None,High school or below,Basic,Advanced,Reading/Writing,Advanced,Collaborative,Competitive,Rural,Intermediate,Positive,High,Accessibility,Extroverted,Career advancement,97.12,0,0,negative
learner,Generation Z (18-24),Other,Caucasian,Mid-level,Early career,Builder,None,Master's degree,Fluent,None,Auditory,Intermediate,Collaborative,Competitive,Rural,Advanced,Neutral,Medium,Accessibility,Extroverted,Skill development,53.46,0,0,negative
learner,Millennials (25-40),Female,Hispanic/Latino,Entry-level,Early career,starter,None,Bachelor's degree,Fluent,Intermediate,Reading/Writing,Basic,Collaborative,Competitive,Rural,Basic,Positive,Low,Interest,Extroverted,Skill development,100.0,7,4,negative
learner,Millennials (25-40),Female,African American,Executive,Retirement,Builder,None,Doctoral degree,Proficient,Intermediate,Kinesthetic,Intermediate,Competitive,Competitive,Rural,Intermediate,Positive,Low,Resources,Ambivert,Career advancement,8.6,0,0,negative
learner,Millennials (25-40),Female,Asian,Mid-level,Retirement,Accelerator,None,Bachelor's degree,Proficient,Advanced,Visual,Advanced,Supportive,Cooperative,Urban,Advanced,Positive,High,Resources,Extroverted,Skill development,82.35,0,0,positive
learner,Millennials (25-40),Male,African American,Senior-level,Early career,starter,Other,Bachelor's degree,Proficient,Advanced,Reading/Writing,Advanced,Competitive,Both,Urban,Basic,Positive,Medium,Time,Extroverted,Skill development,72.02,0,0,negative
learner,Generation X (40-55),Female,Caucasian,Senior-level,Early career,starter,Physical,Bachelor's degree,Basic,Intermediate,Auditory,Intermediate,Collaborative,Cooperative,Suburban,Intermediate,Positive,Medium,Resources,Ambivert,Requirement,97.8,0,0,negative
learner,Generation Z (18-24),Male,Hispanic/Latino,Entry-level,Early career,Builder,None,Bachelor's degree,Proficient,None,Kinesthetic,Intermediate,Collaborative,Cooperative,Suburban,Intermediate,Neutral,High,Resources,Extroverted,Personal interest,21.8,0,0,negative
learner,Millennials (25-40),Male,Caucasian,Entry-level,Retirement,Builder,None,Master's degree,Fluent,Intermediate,Kinesthetic,Basic,Collaborative,Cooperative,Rural,Intermediate,Positive,High,Time,Extroverted,Career advancement,44.97,0,0,positive
learner,Generation X (40-55),Male,African American,Senior-level,Early career,Expert,None,High school or below,Fluent,Basic,Reading/Writing,Advanced,Independent,Both,Urban,Intermediate,Positive,High,Time,Extroverted,Career advancement,27.59,0,0,positive
learner,Generation X (40-55),Other,Caucasian,Mid-level,Early career,Builder,Other,Some college,Proficient,Basic,Auditory,Intermediate,Collaborative,Competitive,Urban,Advanced,Neutral,High,Resources,Introverted,Skill development,100.0,1,6,negative
admin,Millennials (25-40),Male,Caucasian,Mid-level,Mid-career,starter,None,Some college,Fluent,Intermediate,Auditory,Intermediate,Collaborative,Both,Urban,Advanced,Positive,High,Time,Extroverted,Career advancement,100.0,4,5,positive
admin,Generation X (40-55),Male,Caucasian,Entry-level,Mid-career,starter,Other,Bachelor's degree,Proficient,Intermediate,Visual,Intermediate,Competitive,Competitive,Urban,Intermediate,Positive,High,Resources,Introverted,Requirement,19.51,0,0,positive
